[[[239.0, 151.0]], [[310.0, 121.0]]]
[[[232.73828125, 150.02044677734375]], [[320.4454650878906, 125.32428741455078]]]
[[[231.96420288085938, 150.27462768554688]], [[320.44354248046875, 125.46910095214844]]]
[[[232.60826110839844, 150.8758544921875]], [[320.56866455078125, 125.5423355102539]]]
[[[232.62892150878906, 150.89471435546875]], [[320.56903076171875, 125.5423355102539]]]
[[[233.75961303710938, 150.86224365234375]], [[320.10186767578125, 125.21192169189453]]]
[[[233.87648010253906, 151.02130126953125]], [[319.8139953613281, 124.51136779785156]]]
[[[233.85040283203125, 151.0120849609375]], [[319.8033142089844, 124.49754333496094]]]
[[[234.5887908935547, 151.9455108642578]], [[319.30084228515625, 124.42241668701172]]]
[[[235.50877380371094, 152.724853515625]], [[318.34710693359375, 124.58203125]]]
[[[235.52920532226562, 152.72427368164062]], [[318.33612060546875, 124.57901763916016]]]
[[[236.86282348632812, 154.35299682617188]], [[317.6852111816406, 125.42184448242188]]]
[[[237.98069763183594, 157.178466796875]], [[317.4875793457031, 125.73629760742188]]]
[[[237.99600219726562, 157.17529296875]], [[317.4739990234375, 125.74435424804688]]]
[[[239.453125, 159.5172576904297]], [[317.8207092285156, 126.44823455810547]]]
[[[240.9076385498047, 161.53656005859375]], [[317.9919738769531, 127.85232543945312]]]
[[[240.85910034179688, 161.53070068359375]], [[317.9902648925781, 127.86454772949219]]]
[[[242.30572509765625, 161.83375549316406]], [[318.8476257324219, 128.15927124023438]]]
[[[242.56175231933594, 162.17807006835938]], [[318.45611572265625, 128.30587768554688]]]
[[[242.541748046875, 162.16697692871094]], [[318.4579162597656, 128.30953979492188]]]
[[[242.49205017089844, 162.14013671875]], [[319.4563903808594, 127.95092010498047]]]
[[[242.37652587890625, 161.688720703125]], [[320.1068420410156, 127.48369598388672]]]
[[[242.39173889160156, 161.6898956298828]], [[320.0890808105469, 127.47418212890625]]]
[[[242.48544311523438, 160.401611328125]], [[320.5224304199219, 126.93812561035156]]]
[[[242.16656494140625, 159.7700653076172]], [[320.5739440917969, 126.27552795410156]]]
[[[242.1357879638672, 159.76840209960938]], [[320.5789794921875, 126.27972412109375]]]
[[[242.53533935546875, 159.18580627441406]], [[320.7942810058594, 125.93781280517578]]]
[[[243.2822265625, 159.4043731689453]], [[321.4447937011719, 126.09383392333984]]]
[[[244.31129455566406, 160.7111358642578]], [[321.12078857421875, 126.70162200927734]]]
[[[244.30316162109375, 160.70748901367188]], [[321.1233825683594, 126.71376037597656]]]
[[[244.78944396972656, 160.77792358398438]], [[322.0215148925781, 126.50521850585938]]]
[[[245.46630859375, 161.35560607910156]], [[321.5484619140625, 126.76791381835938]]]
[[[245.46217346191406, 161.35768127441406]], [[321.55438232421875, 126.76237487792969]]]
[[[246.0045166015625, 161.0636749267578]], [[321.2806396484375, 127.11811828613281]]]
[[[245.5078125, 159.37684631347656]], [[323.32928466796875, 126.07305908203125]]]
[[[245.51626586914062, 159.37725830078125]], [[323.34228515625, 126.07831573486328]]]
[[[244.8735809326172, 157.212158203125]], [[322.96392822265625, 125.6216812133789]]]
[[[245.08770751953125, 156.28787231445312]], [[321.44866943359375, 125.87809753417969]]]
[[[245.0565948486328, 156.3055419921875]], [[321.4449462890625, 125.8661117553711]]]
[[[245.00563049316406, 156.40841674804688]], [[322.725830078125, 125.372802734375]]]
[[[245.5921173095703, 157.2169647216797]], [[320.781982421875, 124.97887420654297]]]
[[[245.5955810546875, 157.22018432617188]], [[320.7778625488281, 124.9803695678711]]]
[[[245.64071655273438, 157.8829345703125]], [[320.8240661621094, 124.68267059326172]]]
[[[245.65440368652344, 157.0670928955078]], [[319.2829895019531, 125.30294799804688]]]
[[[245.62185668945312, 157.06781005859375]], [[319.2933349609375, 125.30146026611328]]]
[[[245.2212371826172, 156.38955688476562]], [[318.5730285644531, 124.83766174316406]]]
[[[244.97845458984375, 156.1300048828125]], [[319.6159973144531, 124.70039367675781]]]
[[[244.98757934570312, 156.12875366210938]], [[319.6082763671875, 124.70793151855469]]]
[[[244.46292114257812, 155.43801879882812]], [[319.6194763183594, 124.9556655883789]]]
[[[244.8665771484375, 154.1253662109375]], [[319.8139343261719, 124.62875366210938]]]
[[[244.85044860839844, 154.11654663085938]], [[319.80523681640625, 124.63392639160156]]]
[[[245.09083557128906, 154.509521484375]], [[319.29290771484375, 125.35749053955078]]]
[[[245.16030883789062, 154.5148468017578]], [[319.539794921875, 125.2805404663086]]]
[[[245.16317749023438, 154.50596618652344]], [[319.53271484375, 125.28570556640625]]]
[[[244.92996215820312, 153.73939514160156]], [[319.5214538574219, 125.243408203125]]]
[[[244.765625, 153.3404083251953]], [[318.6719665527344, 125.52914428710938]]]
[[[244.73629760742188, 153.3398895263672]], [[318.6713562011719, 125.52405548095703]]]
[[[244.6371307373047, 150.67601013183594]], [[318.2967224121094, 125.37324523925781]]]
[[[244.5904083251953, 150.1393280029297]], [[318.2568359375, 125.82276153564453]]]
[[[244.56118774414062, 150.12815856933594]], [[318.26263427734375, 125.8302001953125]]]
[[[243.9803009033203, 149.84068298339844]], [[318.57330322265625, 125.64008331298828]]]
[[[243.80862426757812, 149.8193359375]], [[317.7090148925781, 125.86605072021484]]]
[[[243.733642578125, 149.79566955566406]], [[317.7107849121094, 125.86415100097656]]]
[[[243.92218017578125, 150.039306640625]], [[318.3476257324219, 124.73426055908203]]]
[[[244.70606994628906, 152.65042114257812]], [[318.2418518066406, 123.8791732788086]]]
[[[244.7121124267578, 152.6614990234375]], [[318.22039794921875, 123.86753845214844]]]
[[[244.8882293701172, 153.38438415527344]], [[319.1027526855469, 123.59478759765625]]]
[[[245.01971435546875, 154.02120971679688]], [[319.8069763183594, 123.54608154296875]]]
[[[245.05931091308594, 154.03416442871094]], [[319.8118896484375, 123.54010772705078]]]
[[[245.1859588623047, 153.70513916015625]], [[319.0021057128906, 124.79109191894531]]]
[[[245.28182983398438, 153.0860595703125]], [[319.40179443359375, 125.37051391601562]]]
[[[245.27284240722656, 153.07583618164062]], [[319.3939208984375, 125.37361907958984]]]
[[[245.0626220703125, 152.3666229248047]], [[319.20562744140625, 125.84921264648438]]]
[[[244.48291015625, 152.36788940429688]], [[319.2380065917969, 126.3297119140625]]]
[[[244.47470092773438, 152.35345458984375]], [[319.24517822265625, 126.33708190917969]]]
[[[244.18785095214844, 153.60609436035156]], [[320.0888366699219, 126.89427947998047]]]
[[[244.38568115234375, 155.25860595703125]], [[322.82440185546875, 125.37824249267578]]]
[[[244.41041564941406, 155.25767517089844]], [[322.8216247558594, 125.36676025390625]]]
[[[245.10302734375, 155.45018005371094]], [[322.1034240722656, 126.1009292602539]]]
[[[245.15591430664062, 153.12640380859375]], [[323.2423400878906, 125.73583984375]]]
[[[245.1351776123047, 153.1157989501953]], [[323.24017333984375, 125.7369613647461]]]
[[[244.67410278320312, 151.36575317382812]], [[322.2752685546875, 125.78828430175781]]]
[[[244.8422393798828, 151.94285583496094]], [[324.02569580078125, 125.1121597290039]]]
[[[244.81544494628906, 151.94444274902344]], [[324.03399658203125, 125.11564636230469]]]
[[[245.0541534423828, 152.4390411376953]], [[323.6108703613281, 125.244384765625]]]
[[[245.47572326660156, 151.9557647705078]], [[323.0577087402344, 125.96607971191406]]]
[[[245.49581909179688, 151.9615020751953]], [[323.04156494140625, 125.95845031738281]]]
[[[245.7032928466797, 151.221923828125]], [[324.3260192871094, 125.65919494628906]]]
[[[245.23216247558594, 149.72634887695312]], [[323.1269226074219, 126.31304168701172]]]
[[[245.21365356445312, 149.735595703125]], [[323.1574401855469, 126.31546783447266]]]
[[[245.0068817138672, 149.15029907226562]], [[324.3560791015625, 125.06907653808594]]]
[[[245.2255401611328, 149.75827026367188]], [[323.33349609375, 124.94574737548828]]]
[[[245.2940216064453, 149.7620391845703]], [[323.34844970703125, 124.93742370605469]]]
[[[245.683349609375, 149.662353515625]], [[323.88580322265625, 125.12020874023438]]]
[[[245.6633758544922, 148.74436950683594]], [[323.89251708984375, 126.04698944091797]]]
[[[245.65472412109375, 148.75877380371094]], [[323.9073791503906, 126.050048828125]]]
[[[245.40748596191406, 148.3221435546875]], [[323.2533874511719, 127.46685028076172]]]
[[[245.204345703125, 147.65655517578125]], [[323.6939392089844, 127.66425323486328]]]
[[[245.20260620117188, 147.6548309326172]], [[323.685302734375, 127.6606216430664]]]
[[[245.33071899414062, 148.3765869140625]], [[323.69061279296875, 127.648681640625]]]
[[[245.63133239746094, 149.7115478515625]], [[323.303955078125, 127.43364715576172]]]
[[[245.7152557373047, 149.72979736328125]], [[323.3025817871094, 127.43074035644531]]]
[[[245.6125030517578, 149.85011291503906]], [[322.7272644042969, 128.48768615722656]]]
[[[245.4794921875, 149.65577697753906]], [[321.23004150390625, 128.636962890625]]]
[[[245.46900939941406, 149.64967346191406]], [[321.2299499511719, 128.63760375976562]]]
[[[245.7386474609375, 149.13058471679688]], [[321.2681579589844, 128.62355041503906]]]
[[[245.89952087402344, 149.21914672851562]], [[321.7585754394531, 128.31036376953125]]]
[[[245.9061737060547, 149.22055053710938]], [[321.75927734375, 128.30743408203125]]]
[[[246.19561767578125, 149.69711303710938]], [[322.1438903808594, 128.12026977539062]]]
[[[246.216796875, 149.50314331054688]], [[322.9908447265625, 127.18982696533203]]]
[[[246.21376037597656, 149.503173828125]], [[322.9919128417969, 127.18331909179688]]]
[[[246.38819885253906, 149.08993530273438]], [[321.59893798828125, 126.74982452392578]]]
[[[246.2196044921875, 149.37387084960938]], [[320.79754638671875, 126.18820190429688]]]
[[[246.2374725341797, 149.37258911132812]], [[320.8057861328125, 126.1967544555664]]]
[[[246.27598571777344, 149.692138671875]], [[318.7465515136719, 126.46926879882812]]]
[[[246.36024475097656, 149.81613159179688]], [[317.19091796875, 126.37124633789062]]]
[[[246.33241271972656, 149.81103515625]], [[317.192138671875, 126.37600708007812]]]
[[[246.81736755371094, 150.2955780029297]], [[316.27685546875, 126.56359100341797]]]
[[[246.94647216796875, 150.5972442626953]], [[315.984375, 126.50434112548828]]]
[[[246.92616271972656, 150.60069274902344]], [[316.0065612792969, 126.51264953613281]]]
[[[246.8561553955078, 150.91297912597656]], [[316.0091247558594, 126.50611114501953]]]
[[[246.91334533691406, 150.9068145751953]], [[315.7647399902344, 126.54952239990234]]]
[[[246.924072265625, 150.9102020263672]], [[315.7647705078125, 126.54350280761719]]]
[[[246.92138671875, 149.9695587158203]], [[315.5884704589844, 125.86790466308594]]]
[[[246.2457275390625, 149.2661895751953]], [[314.6594543457031, 126.5345687866211]]]
[[[246.26646423339844, 149.27117919921875]], [[314.65008544921875, 126.52839660644531]]]
[[[246.19454956054688, 149.9431610107422]], [[314.1004638671875, 126.93338012695312]]]
[[[246.20379638671875, 150.58226013183594]], [[311.76214599609375, 127.95210266113281]]]
[[[246.23593139648438, 150.62229919433594]], [[311.7567138671875, 127.9460678100586]]]
[[[246.72584533691406, 150.06895446777344]], [[312.3524169921875, 127.90414428710938]]]
[[[246.49781799316406, 150.11444091796875]], [[312.66229248046875, 128.21417236328125]]]
[[[246.50942993164062, 150.12014770507812]], [[312.6615905761719, 128.20689392089844]]]
[[[246.41439819335938, 150.81126403808594]], [[312.3857727050781, 128.39205932617188]]]
[[[247.16600036621094, 151.60728454589844]], [[312.0005798339844, 127.43549346923828]]]
[[[247.1573944091797, 151.6125030517578]], [[312.007080078125, 127.44451141357422]]]
[[[247.3874053955078, 151.7470245361328]], [[311.6550598144531, 126.63235473632812]]]
[[[247.4188232421875, 152.3422088623047]], [[310.90350341796875, 127.34981536865234]]]
[[[247.43643188476562, 152.335205078125]], [[310.894287109375, 127.33505249023438]]]
[[[247.77548217773438, 152.2666015625]], [[310.9938659667969, 126.67842864990234]]]
[[[247.7899932861328, 152.05982971191406]], [[309.9930419921875, 126.75643157958984]]]
[[[247.79995727539062, 152.07371520996094]], [[310.002197265625, 126.76524353027344]]]
[[[248.01852416992188, 152.81240844726562]], [[308.3162536621094, 126.34762573242188]]]
[[[248.80111694335938, 153.41539001464844]], [[305.27191162109375, 123.64437103271484]]]
[[[248.81692504882812, 153.4279022216797]], [[305.2681884765625, 123.64836883544922]]]
[[[248.1588134765625, 152.1912841796875]], [[306.0482482910156, 122.89008331298828]]]
[[[247.26004028320312, 150.62600708007812]], [[307.1341552734375, 121.95535278320312]]]
[[[247.31613159179688, 150.63075256347656]], [[307.1271667480469, 121.94770050048828]]]
[[[247.30474853515625, 150.59317016601562]], [[306.80108642578125, 121.92103576660156]]]
[[[246.9415283203125, 150.11976623535156]], [[307.9446105957031, 119.36174774169922]]]
[[[246.96412658691406, 150.1298828125]], [[307.9379577636719, 119.35492706298828]]]
[[[246.08279418945312, 148.43218994140625]], [[309.37225341796875, 118.01875305175781]]]
[[[245.744873046875, 148.25262451171875]], [[309.4190979003906, 116.84750366210938]]]
[[[245.76332092285156, 148.27125549316406]], [[309.40771484375, 116.84000396728516]]]
[[[245.0767364501953, 148.7510986328125]], [[311.0804748535156, 114.16423797607422]]]
[[[244.98602294921875, 148.14976501464844]], [[312.3151550292969, 112.77706146240234]]]
[[[245.01756286621094, 148.14820861816406]], [[312.3142395019531, 112.77175903320312]]]
[[[245.0111846923828, 148.4542236328125]], [[313.6630554199219, 112.10091400146484]]]
[[[245.2659912109375, 149.64413452148438]], [[313.645263671875, 112.69976043701172]]]
[[[245.2681884765625, 149.641845703125]], [[313.63031005859375, 112.68737030029297]]]
[[[246.34352111816406, 151.199462890625]], [[314.8170471191406, 112.69869995117188]]]
[[[246.61514282226562, 152.39036560058594]], [[315.38006591796875, 112.98802947998047]]]
[[[246.59022521972656, 152.37635803222656]], [[315.39434814453125, 113.00123596191406]]]
[[[246.52420043945312, 153.4496612548828]], [[316.51617431640625, 112.98290252685547]]]
[[[246.83824157714844, 154.29241943359375]], [[317.13604736328125, 112.78228759765625]]]
[[[246.83154296875, 154.29702758789062]], [[317.1398620605469, 112.77303314208984]]]
[[[247.006591796875, 154.1354522705078]], [[315.3658752441406, 112.7783432006836]]]
[[[246.6182861328125, 155.26925659179688]], [[316.3194274902344, 113.8818588256836]]]
[[[246.59141540527344, 155.28196716308594]], [[316.33001708984375, 113.88687896728516]]]
[[[246.78955078125, 154.55154418945312]], [[315.7939147949219, 114.32843780517578]]]
[[[246.6224365234375, 153.25711059570312]], [[317.04376220703125, 114.52063751220703]]]
[[[246.58181762695312, 153.2523956298828]], [[317.0406494140625, 114.51850891113281]]]
[[[246.590087890625, 153.09005737304688]], [[317.5160217285156, 114.05391693115234]]]
[[[246.66673278808594, 153.19705200195312]], [[317.47979736328125, 114.05364990234375]]]
[[[246.70965576171875, 153.25289916992188]], [[317.5058898925781, 114.06027221679688]]]
[[[246.89976501464844, 153.4008026123047]], [[318.3301086425781, 114.03580474853516]]]
[[[246.88514709472656, 153.361572265625]], [[321.19989013671875, 113.52991485595703]]]
[[[246.93370056152344, 153.36514282226562]], [[321.2071533203125, 113.54586791992188]]]
[[[246.69189453125, 152.62857055664062]], [[320.7396240234375, 114.3304443359375]]]
[[[246.8229522705078, 153.8946075439453]], [[322.57257080078125, 114.58714294433594]]]
[[[246.85557556152344, 153.90614318847656]], [[322.56341552734375, 114.58052062988281]]]
[[[247.15811157226562, 154.3240509033203]], [[323.6331481933594, 114.34022521972656]]]
[[[247.34097290039062, 154.42788696289062]], [[325.0242614746094, 113.7269058227539]]]
[[[247.34140014648438, 154.4271240234375]], [[324.99969482421875, 113.70316314697266]]]
[[[247.25535583496094, 154.35585021972656]], [[326.20263671875, 113.91473388671875]]]
[[[246.56292724609375, 153.658935546875]], [[325.8653564453125, 114.70968627929688]]]
[[[246.5556640625, 153.65609741210938]], [[325.87432861328125, 114.70957946777344]]]
[[[246.04244995117188, 153.08546447753906]], [[326.905029296875, 114.67717742919922]]]
[[[245.7909698486328, 152.6488800048828]], [[327.45123291015625, 113.77467346191406]]]
[[[245.80148315429688, 152.6509552001953]], [[327.4573059082031, 113.77545166015625]]]
[[[246.07786560058594, 153.0570831298828]], [[325.91571044921875, 115.0048828125]]]
[[[246.45074462890625, 153.5586395263672]], [[326.5962829589844, 114.99500274658203]]]
[[[246.54458618164062, 153.5310821533203]], [[326.59002685546875, 114.99357604980469]]]
[[[246.35299682617188, 152.1515350341797]], [[326.6213073730469, 115.0133056640625]]]
[[[246.6463623046875, 151.43531799316406]], [[327.6082458496094, 114.68562316894531]]]
[[[246.64474487304688, 151.43345642089844]], [[327.6007385253906, 114.6824722290039]]]
[[[246.41461181640625, 150.71124267578125]], [[327.5823059082031, 114.60197448730469]]]
[[[246.0049591064453, 150.57484436035156]], [[328.286376953125, 113.77574920654297]]]
[[[245.92724609375, 150.5457305908203]], [[328.27679443359375, 113.76026153564453]]]
[[[245.95889282226562, 151.32147216796875]], [[328.5881042480469, 112.4661865234375]]]
[[[246.15565490722656, 150.9717254638672]], [[328.60211181640625, 109.88053131103516]]]
[[[246.1446075439453, 150.98550415039062]], [[328.60235595703125, 109.87421417236328]]]
[[[245.44085693359375, 150.0680389404297]], [[327.73345947265625, 107.82999420166016]]]
[[[245.01556396484375, 148.78057861328125]], [[328.708740234375, 107.52681732177734]]]
[[[245.02012634277344, 148.7829132080078]], [[328.71063232421875, 107.52964782714844]]]
[[[244.57424926757812, 147.7848663330078]], [[325.598876953125, 108.6216812133789]]]
[[[244.53671264648438, 148.3114776611328]], [[323.6124572753906, 108.58899688720703]]]
[[[244.57275390625, 148.3192901611328]], [[323.61309814453125, 108.5882339477539]]]
[[[245.10549926757812, 148.17544555664062]], [[325.20037841796875, 108.51393127441406]]]
[[[245.32028198242188, 147.7211151123047]], [[322.4634094238281, 108.27698516845703]]]
[[[245.3174285888672, 147.739990234375]], [[322.46929931640625, 108.28597259521484]]]
[[[246.0621795654297, 148.82894897460938]], [[321.361083984375, 108.9229736328125]]]
[[[246.75599670410156, 148.86306762695312]], [[318.9554443359375, 109.58843994140625]]]
[[[246.7464599609375, 148.86752319335938]], [[318.9558410644531, 109.589111328125]]]
[[[246.83099365234375, 147.92990112304688]], [[319.6877746582031, 107.76223754882812]]]
[[[246.66531372070312, 147.323974609375]], [[318.9376525878906, 108.45941162109375]]]
[[[246.73736572265625, 147.3395233154297]], [[318.9279479980469, 108.4619140625]]]
[[[246.02403259277344, 144.98667907714844]], [[318.6478271484375, 109.71382904052734]]]
[[[245.50228881835938, 143.41868591308594]], [[319.205322265625, 110.43207550048828]]]
[[[245.52752685546875, 143.43211364746094]], [[319.2076110839844, 110.43492126464844]]]
[[[245.97080993652344, 146.3589324951172]], [[317.5626525878906, 111.80109405517578]]]
[[[247.00601196289062, 146.52224731445312]], [[317.9328918457031, 111.84528350830078]]]
[[[247.0989532470703, 146.5249481201172]], [[317.92633056640625, 111.84317016601562]]]
[[[247.0501708984375, 145.80052185058594]], [[317.7917175292969, 112.97987365722656]]]
[[[246.51478576660156, 146.08482360839844]], [[318.03009033203125, 113.6638412475586]]]
[[[246.50656127929688, 146.08580017089844]], [[318.0310363769531, 113.66035461425781]]]
[[[245.8984375, 146.1160888671875]], [[318.6762390136719, 114.33326721191406]]]
[[[245.64744567871094, 144.98379516601562]], [[320.5386047363281, 113.79973602294922]]]
[[[245.66567993164062, 145.00465393066406]], [[320.53057861328125, 113.78053283691406]]]
[[[245.05221557617188, 144.1658935546875]], [[322.5978698730469, 113.5917739868164]]]
[[[245.4231719970703, 143.544921875]], [[322.4348449707031, 113.94511413574219]]]
[[[245.4083709716797, 143.55738830566406]], [[322.4353942871094, 113.94491577148438]]]
[[[245.86631774902344, 143.5599365234375]], [[323.8261413574219, 112.90631866455078]]]
[[[246.1798858642578, 144.6020965576172]], [[324.1474304199219, 112.93396759033203]]]
[[[246.18994140625, 144.61691284179688]], [[324.1509094238281, 112.93489837646484]]]
[[[246.0794677734375, 146.40650939941406]], [[323.8603210449219, 113.36605834960938]]]
[[[246.54403686523438, 147.55625915527344]], [[324.73809814453125, 112.44815826416016]]]
[[[246.55030822753906, 147.55950927734375]], [[324.734619140625, 112.44213104248047]]]
[[[247.02191162109375, 147.54959106445312]], [[323.5205993652344, 112.72577667236328]]]
[[[246.8578643798828, 147.93081665039062]], [[324.40032958984375, 112.5432357788086]]]
[[[246.8269500732422, 147.91323852539062]], [[324.4009094238281, 112.53496551513672]]]
[[[246.98265075683594, 147.57073974609375]], [[324.1706237792969, 112.23516845703125]]]
[[[247.1096954345703, 147.93807983398438]], [[325.87542724609375, 111.8840560913086]]]
[[[247.1121826171875, 147.9401397705078]], [[325.87628173828125, 111.88592529296875]]]
[[[247.55738830566406, 147.86785888671875]], [[324.4873352050781, 113.56375122070312]]]
[[[246.5738525390625, 146.90223693847656]], [[326.39581298828125, 114.68123626708984]]]
[[[246.56199645996094, 146.89810180664062]], [[326.401611328125, 114.66937255859375]]]
[[[246.25741577148438, 145.9806671142578]], [[326.4571228027344, 114.85484313964844]]]
[[[246.53173828125, 146.0522918701172]], [[325.96710205078125, 116.17070770263672]]]
[[[246.5361785888672, 146.0534210205078]], [[325.96710205078125, 116.17023468017578]]]
[[[248.6573486328125, 148.18060302734375]], [[317.6204833984375, 131.61376953125]]]
[[[249.16639709472656, 150.0801239013672]], [[317.01702880859375, 132.19631958007812]]]
[[[249.15664672851562, 150.08433532714844]], [[317.024169921875, 132.20291137695312]]]
[[[249.68209838867188, 150.49110412597656]], [[316.6543273925781, 131.95045471191406]]]
[[[250.02931213378906, 150.06948852539062]], [[318.1883850097656, 131.6310272216797]]]
[[[250.02743530273438, 150.0796661376953]], [[318.16644287109375, 131.66647338867188]]]
[[[249.876708984375, 150.1329345703125]], [[320.1019592285156, 129.2467498779297]]]
[[[249.8454132080078, 150.47116088867188]], [[321.5188293457031, 127.30341339111328]]]
[[[249.9409637451172, 150.52488708496094]], [[321.5206604003906, 127.30191040039062]]]
[[[250.210693359375, 150.63214111328125]], [[320.9068298339844, 126.9513931274414]]]
[[[250.9536895751953, 151.3814697265625]], [[320.5534362792969, 125.33587646484375]]]
[[[250.91810607910156, 151.36241149902344]], [[320.5617980957031, 125.30162811279297]]]
[[[251.84776306152344, 151.8774871826172]], [[321.566162109375, 123.98674011230469]]]
[[[252.19094848632812, 150.7931365966797]], [[321.2935485839844, 125.06982421875]]]
[[[252.224853515625, 150.79393005371094]], [[321.303955078125, 125.07695007324219]]]
[[[251.69078063964844, 151.61822509765625]], [[322.88226318359375, 123.44647216796875]]]
[[[251.87828063964844, 152.0167999267578]], [[322.9449768066406, 125.2984619140625]]]
[[[252.05130004882812, 152.01943969726562]], [[322.92401123046875, 125.3047103881836]]]
[[[252.1206512451172, 150.63314819335938]], [[323.9267883300781, 125.49181365966797]]]
[[[251.47279357910156, 149.4768524169922]], [[323.1849060058594, 128.4427490234375]]]
[[[251.40927124023438, 149.50634765625]], [[323.1676330566406, 128.4378204345703]]]
[[[250.83749389648438, 147.48040771484375]], [[322.3334655761719, 129.146484375]]]
[[[250.58692932128906, 147.4968719482422]], [[320.58197021484375, 129.9960174560547]]]
[[[250.55050659179688, 147.49563598632812]], [[320.5921325683594, 130.01681518554688]]]
[[[250.64202880859375, 148.37351989746094]], [[318.48980712890625, 131.27735900878906]]]
[[[250.88528442382812, 148.4044952392578]], [[319.1119384765625, 131.08245849609375]]]
[[[250.9302978515625, 148.42359924316406]], [[319.1238098144531, 131.07192993164062]]]
[[[250.70181274414062, 148.3937225341797]], [[319.5365905761719, 131.83819580078125]]]
[[[250.14569091796875, 147.90167236328125]], [[319.3767395019531, 131.97198486328125]]]
[[[250.1023406982422, 147.89556884765625]], [[319.3993835449219, 131.99249267578125]]]
[[[250.58773803710938, 149.08851623535156]], [[319.36279296875, 132.41586303710938]]]
[[[251.68118286132812, 150.357177734375]], [[319.128662109375, 132.51614379882812]]]
[[[251.70761108398438, 150.36990356445312]], [[319.123291015625, 132.53359985351562]]]
[[[252.43167114257812, 150.6839599609375]], [[318.9741516113281, 132.69863891601562]]]
[[[252.79286193847656, 151.50543212890625]], [[319.5288391113281, 133.07345581054688]]]
[[[252.80569458007812, 151.52078247070312]], [[319.5289611816406, 133.07437133789062]]]
[[[253.07037353515625, 152.6993408203125]], [[319.5329895019531, 133.98739624023438]]]
[[[253.76780700683594, 153.03598022460938]], [[319.65179443359375, 133.78927612304688]]]
[[[253.74159240722656, 153.03990173339844]], [[319.6585998535156, 133.79261779785156]]]
[[[254.13211059570312, 153.90489196777344]], [[319.322265625, 133.9994659423828]]]
[[[254.293212890625, 154.07150268554688]], [[319.3517150878906, 133.95590209960938]]]
[[[254.29940795898438, 154.1014404296875]], [[319.3454284667969, 133.95892333984375]]]
[[[254.4914093017578, 153.4591522216797]], [[321.3667907714844, 133.38922119140625]]]
[[[254.53439331054688, 153.4647674560547]], [[321.3716125488281, 134.376953125]]]
[[[254.53257751464844, 153.46878051757812]], [[321.3675842285156, 134.397216796875]]]
[[[255.8018798828125, 154.07118225097656]], [[322.15093994140625, 134.0884552001953]]]
[[[256.5787353515625, 156.07595825195312]], [[324.8328857421875, 131.34332275390625]]]
