[[[242.0, 238.0]], [[385.0, 189.0]]]
[[[263.2183837890625, 244.1837615966797]], [[361.80987548828125, 195.13633728027344]]]
[[[262.69427490234375, 244.5391082763672]], [[359.53497314453125, 199.8797607421875]]]
[[[262.4072265625, 241.6697998046875]], [[359.209228515625, 200.49862670898438]]]
[[[262.40673828125, 241.67019653320312]], [[359.2314147949219, 200.509765625]]]
[[[261.68011474609375, 240.8962860107422]], [[357.64678955078125, 206.5428466796875]]]
[[[261.4111328125, 240.80679321289062]], [[356.83905029296875, 206.91726684570312]]]
[[[261.34979248046875, 240.77203369140625]], [[356.796630859375, 206.93016052246094]]]
[[[260.964111328125, 240.94656372070312]], [[356.49945068359375, 207.4871063232422]]]
[[[261.607421875, 241.2527313232422]], [[358.25, 203.8283233642578]]]
[[[261.63946533203125, 241.25921630859375]], [[358.26336669921875, 203.83444213867188]]]
[[[262.93853759765625, 244.18429565429688]], [[360.22857666015625, 199.73373413085938]]]
[[[263.8472900390625, 245.1109161376953]], [[361.8317565917969, 197.36184692382812]]]
[[[263.9066467285156, 245.13511657714844]], [[361.8271179199219, 197.34405517578125]]]
[[[264.450927734375, 243.53663635253906]], [[365.0328369140625, 191.34927368164062]]]
[[[263.96392822265625, 242.04696655273438]], [[363.858642578125, 193.40977478027344]]]
[[[264.0057373046875, 242.03794860839844]], [[363.8619384765625, 193.406982421875]]]
[[[262.9631042480469, 242.14088439941406]], [[362.3605651855469, 195.34580993652344]]]
[[[263.3751525878906, 243.2566375732422]], [[361.50640869140625, 199.18048095703125]]]
[[[263.4596252441406, 243.2965087890625]], [[361.5163269042969, 199.1850128173828]]]
[[[263.59613037109375, 241.36549377441406]], [[361.1528625488281, 196.73170471191406]]]
[[[263.5718994140625, 241.91236877441406]], [[361.1454772949219, 200.9119415283203]]]
[[[263.5609436035156, 241.93499755859375]], [[361.1511535644531, 200.90982055664062]]]
[[[263.696533203125, 242.314208984375]], [[360.1593017578125, 201.2887725830078]]]
[[[264.59326171875, 245.5684356689453]], [[359.4145202636719, 202.96827697753906]]]
[[[264.623291015625, 245.58424377441406]], [[359.41455078125, 202.96910095214844]]]
[[[264.692626953125, 244.27920532226562]], [[359.7629699707031, 202.4702911376953]]]
[[[264.9071350097656, 246.79315185546875]], [[357.5016174316406, 204.34420776367188]]]
[[[264.90252685546875, 246.76145935058594]], [[357.4873352050781, 204.345703125]]]
[[[264.01495361328125, 245.60208129882812]], [[357.7420349121094, 202.7904510498047]]]
[[[263.426513671875, 245.00579833984375]], [[357.5889587402344, 207.21865844726562]]]
[[[263.3151550292969, 245.005126953125]], [[357.5903015136719, 207.21424865722656]]]
[[[263.5145568847656, 243.6005401611328]], [[357.3312072753906, 202.74893188476562]]]
[[[264.0086364746094, 246.11453247070312]], [[357.15277099609375, 206.79159545898438]]]
