[[[277.0, 211.0]], [[409.0, 190.0]]]
[[[278.8872375488281, 196.44436645507812]], [[410.9014587402344, 195.98956298828125]]]
[[[279.4518127441406, 197.237060546875]], [[411.34869384765625, 195.1560516357422]]]
[[[279.440185546875, 197.24000549316406]], [[411.3670349121094, 195.1574249267578]]]
[[[279.598388671875, 199.55477905273438]], [[410.97821044921875, 196.09414672851562]]]
[[[279.9400329589844, 197.24746704101562]], [[411.2432861328125, 195.6036834716797]]]
[[[279.90838623046875, 197.23802185058594]], [[411.26861572265625, 195.62893676757812]]]
[[[280.1935729980469, 198.47283935546875]], [[412.4354248046875, 194.4623565673828]]]
[[[280.3143310546875, 197.4861297607422]], [[411.93121337890625, 195.31301879882812]]]
[[[280.3509521484375, 197.5303955078125]], [[411.9697570800781, 195.33367919921875]]]
[[[281.15283203125, 197.9347381591797]], [[412.3438720703125, 195.89395141601562]]]
[[[280.8870544433594, 198.21421813964844]], [[411.9000244140625, 196.35250854492188]]]
[[[280.8896484375, 198.2086944580078]], [[411.9106750488281, 196.35934448242188]]]
[[[280.7621765136719, 196.48155212402344]], [[411.7266845703125, 196.76858520507812]]]
[[[281.1477355957031, 196.0908966064453]], [[413.85272216796875, 194.92245483398438]]]
[[[281.1686706542969, 196.10105895996094]], [[413.86572265625, 194.92381286621094]]]
[[[281.10284423828125, 194.97767639160156]], [[412.2436218261719, 195.7086181640625]]]
[[[281.3203125, 195.26400756835938]], [[413.205078125, 195.3653564453125]]]
[[[281.41815185546875, 195.27688598632812]], [[413.23919677734375, 195.38783264160156]]]
[[[281.1861877441406, 198.60997009277344]], [[414.30694580078125, 194.17648315429688]]]
[[[281.6980285644531, 195.3752899169922]], [[415.3519592285156, 192.7030792236328]]]
[[[281.6520690917969, 195.33953857421875]], [[415.1955261230469, 192.62950134277344]]]
[[[281.5771789550781, 194.01181030273438]], [[414.8105773925781, 193.67027282714844]]]
[[[280.9446105957031, 195.93995666503906]], [[415.216796875, 192.76182556152344]]]
[[[281.0166931152344, 195.9691925048828]], [[415.1834411621094, 192.74197387695312]]]
[[[280.824462890625, 195.52342224121094]], [[415.9912109375, 190.4612579345703]]]
[[[280.84442138671875, 194.3227081298828]], [[415.9750671386719, 190.45216369628906]]]
[[[280.7945251464844, 194.30288696289062]], [[415.9234619140625, 190.41708374023438]]]
[[[280.197265625, 199.031005859375]], [[414.7957458496094, 191.25033569335938]]]
[[[281.47918701171875, 197.28372192382812]], [[415.8753662109375, 190.23236083984375]]]
[[[281.4728698730469, 197.2892608642578]], [[415.8565673828125, 190.22720336914062]]]
[[[281.61895751953125, 194.0574951171875]], [[415.9036560058594, 188.94992065429688]]]
[[[281.11334228515625, 194.41091918945312]], [[419.7940673828125, 191.4279327392578]]]
[[[281.2073669433594, 194.4438018798828]], [[419.8085021972656, 191.4187469482422]]]
[[[282.5975646972656, 190.6097412109375]], [[420.3828430175781, 191.40757751464844]]]
[[[283.73089599609375, 188.85609436035156]], [[420.78961181640625, 191.31491088867188]]]
[[[283.72943115234375, 188.8251190185547]], [[420.75933837890625, 191.2739715576172]]]
[[[281.63214111328125, 193.3332977294922]], [[420.0578918457031, 191.97137451171875]]]
[[[282.9207763671875, 193.0587921142578]], [[419.1974182128906, 192.59413146972656]]]
[[[282.92559814453125, 193.0648651123047]], [[419.1809997558594, 192.6341552734375]]]
[[[283.6086730957031, 192.8144073486328]], [[420.30645751953125, 191.92762756347656]]]
[[[283.9452209472656, 192.74020385742188]], [[419.1895446777344, 192.87753295898438]]]
[[[283.9681091308594, 192.7547607421875]], [[419.2163391113281, 192.8809051513672]]]
[[[284.3114318847656, 191.96334838867188]], [[419.05377197265625, 193.81402587890625]]]
[[[284.7936096191406, 195.08538818359375]], [[419.7151184082031, 192.83621215820312]]]
[[[284.8038024902344, 195.09568786621094]], [[419.75030517578125, 192.84814453125]]]
[[[285.97320556640625, 194.72930908203125]], [[419.346923828125, 193.47918701171875]]]
[[[285.89398193359375, 195.01071166992188]], [[418.8743896484375, 194.7360076904297]]]
[[[286.0251770019531, 195.08047485351562]], [[418.8909912109375, 194.74867248535156]]]
[[[288.1090393066406, 198.84963989257812]], [[419.9363708496094, 192.7308349609375]]]
[[[288.4985046386719, 199.54913330078125]], [[418.9096984863281, 194.74847412109375]]]
[[[288.52215576171875, 199.54115295410156]], [[418.9178466796875, 194.7645263671875]]]
[[[289.6283264160156, 198.07208251953125]], [[420.03570556640625, 192.95730590820312]]]
[[[290.5386047363281, 197.0902099609375]], [[419.4857482910156, 194.18386840820312]]]
[[[290.68115234375, 197.16062927246094]], [[419.493408203125, 194.1725616455078]]]
[[[290.08349609375, 197.18702697753906]], [[420.4798583984375, 192.62606811523438]]]
[[[292.5490417480469, 194.11976623535156]], [[420.76934814453125, 192.42994689941406]]]
[[[292.49090576171875, 194.09326171875]], [[420.74957275390625, 192.401123046875]]]
[[[292.2190856933594, 196.42355346679688]], [[420.49261474609375, 193.24972534179688]]]
[[[294.34210205078125, 196.7334747314453]], [[421.37109375, 191.63841247558594]]]
[[[294.26995849609375, 196.70413208007812]], [[421.27587890625, 191.5925750732422]]]
[[[296.9893798828125, 193.92103576660156]], [[421.6663513183594, 191.7462158203125]]]
[[[296.8669738769531, 194.03829956054688]], [[422.5073547363281, 190.45823669433594]]]
[[[296.81231689453125, 193.9864501953125]], [[422.4757080078125, 190.44662475585938]]]
[[[296.60205078125, 194.1621551513672]], [[422.360595703125, 190.1970977783203]]]
[[[297.1229248046875, 193.41583251953125]], [[422.17669677734375, 190.62811279296875]]]
[[[297.111572265625, 193.40438842773438]], [[422.1793212890625, 190.6210174560547]]]
[[[296.87799072265625, 192.2681121826172]], [[422.0865783691406, 190.3949737548828]]]
[[[298.7033386230469, 189.32571411132812]], [[420.42626953125, 191.1334991455078]]]
[[[298.74261474609375, 189.34532165527344]], [[420.4111022949219, 191.15292358398438]]]
[[[295.9062805175781, 192.24293518066406]], [[421.6365051269531, 190.2052459716797]]]
[[[294.3734436035156, 193.1534423828125]], [[418.6617736816406, 190.9378662109375]]]
[[[294.4042053222656, 193.14694213867188]], [[418.68096923828125, 190.9431915283203]]]
[[[291.85467529296875, 194.8015594482422]], [[418.3163146972656, 191.643798828125]]]
[[[288.7451171875, 203.6873779296875]], [[420.08587646484375, 189.29478454589844]]]
[[[288.7397766113281, 203.69740295410156]], [[420.0921936035156, 189.29881286621094]]]
[[[282.3719787597656, 205.4454803466797]], [[420.06475830078125, 189.43161010742188]]]
[[[280.3916015625, 206.9307403564453]], [[419.2867126464844, 189.7530975341797]]]
[[[280.3717956542969, 206.92214965820312]], [[419.301513671875, 189.75164794921875]]]
[[[272.244384765625, 207.8547821044922]], [[419.69879150390625, 189.5270233154297]]]
[[[272.61334228515625, 207.6243133544922]], [[419.2891540527344, 189.71038818359375]]]
[[[272.6484375, 207.6218719482422]], [[419.266845703125, 189.69732666015625]]]
[[[282.2759094238281, 206.31991577148438]], [[421.7921142578125, 186.67572021484375]]]
[[[284.8188781738281, 204.51986694335938]], [[421.6622619628906, 187.9010009765625]]]
[[[284.8581237792969, 204.5209197998047]], [[421.6791076660156, 187.89231872558594]]]
[[[287.2637634277344, 198.4489288330078]], [[421.3634338378906, 187.35292053222656]]]
[[[286.65240478515625, 201.2886199951172]], [[421.5553894042969, 186.81997680664062]]]
[[[286.6810302734375, 201.30142211914062]], [[421.5634765625, 186.81369018554688]]]
[[[289.56341552734375, 207.7230682373047]], [[421.50128173828125, 187.09559631347656]]]
[[[292.8967590332031, 203.32928466796875]], [[421.6050720214844, 187.08448791503906]]]
[[[292.8948669433594, 203.30160522460938]], [[421.5934753417969, 187.0872802734375]]]
[[[293.66033935546875, 201.0551300048828]], [[420.9586181640625, 187.51296997070312]]]
[[[295.5833435058594, 203.17303466796875]], [[421.1869812011719, 188.07777404785156]]]
[[[295.563232421875, 203.17025756835938]], [[421.1871643066406, 188.0870819091797]]]
[[[298.1496887207031, 202.96505737304688]], [[421.30950927734375, 187.88018798828125]]]
[[[298.37933349609375, 201.5603485107422]], [[421.575927734375, 187.19952392578125]]]
[[[298.3853759765625, 201.56105041503906]], [[421.5768127441406, 187.1963348388672]]]
[[[297.80023193359375, 200.2434539794922]], [[421.0266418457031, 187.89952087402344]]]
[[[298.042724609375, 199.7946319580078]], [[421.4110107421875, 187.39878845214844]]]
[[[298.0633544921875, 199.79611206054688]], [[421.40386962890625, 187.39065551757812]]]
[[[297.8804626464844, 197.2642822265625]], [[421.1669921875, 187.82077026367188]]]
[[[298.3109436035156, 198.17532348632812]], [[421.09295654296875, 187.78497314453125]]]
[[[298.3089599609375, 198.15977478027344]], [[421.06231689453125, 187.7777557373047]]]
[[[299.06829833984375, 196.6153106689453]], [[421.7122497558594, 187.35598754882812]]]
[[[297.8047790527344, 195.51016235351562]], [[421.81988525390625, 186.79928588867188]]]
[[[297.81549072265625, 195.5042724609375]], [[421.80316162109375, 186.79312133789062]]]
[[[296.7503967285156, 195.61505126953125]], [[421.57733154296875, 187.36463928222656]]]
[[[294.71514892578125, 194.60939025878906]], [[421.27069091796875, 187.30511474609375]]]
[[[294.7626647949219, 194.6171417236328]], [[421.2532958984375, 187.30162048339844]]]
[[[292.1351013183594, 191.74769592285156]], [[421.6143798828125, 187.03053283691406]]]
[[[289.09466552734375, 193.6096649169922]], [[421.2240295410156, 187.29483032226562]]]
[[[289.1958312988281, 193.617431640625]], [[421.2187805175781, 187.2904815673828]]]
[[[289.3753356933594, 193.6867218017578]], [[421.2196044921875, 187.64718627929688]]]
[[[287.5279846191406, 187.56884765625]], [[421.2414245605469, 187.3590850830078]]]
[[[287.4980773925781, 187.58119201660156]], [[421.2548522949219, 187.36451721191406]]]
[[[289.6275329589844, 196.80233764648438]], [[421.1318664550781, 187.69180297851562]]]
[[[290.9114074707031, 199.9197235107422]], [[421.593994140625, 187.2235565185547]]]
[[[290.9395751953125, 199.9252471923828]], [[421.58343505859375, 187.2166748046875]]]
[[[291.914306640625, 193.64418029785156]], [[421.52105712890625, 186.87271118164062]]]
[[[290.35797119140625, 202.94134521484375]], [[421.08837890625, 187.6289825439453]]]
[[[290.33935546875, 202.94393920898438]], [[421.07879638671875, 187.62368774414062]]]
[[[289.6539001464844, 202.1608428955078]], [[422.5029602050781, 185.6904296875]]]
[[[287.3183288574219, 202.94532775878906]], [[420.5967712402344, 187.73304748535156]]]
[[[287.334228515625, 202.9480438232422]], [[420.591796875, 187.7281036376953]]]
[[[284.66900634765625, 204.1060028076172]], [[421.1149597167969, 187.5698699951172]]]
[[[284.44403076171875, 203.5796661376953]], [[422.5086364746094, 185.2891082763672]]]
[[[284.4315185546875, 203.57687377929688]], [[422.5240783691406, 185.2824249267578]]]
[[[283.6421813964844, 203.26817321777344]], [[422.38079833984375, 185.5856475830078]]]
[[[281.92724609375, 201.05154418945312]], [[422.70294189453125, 185.1059112548828]]]
[[[281.94134521484375, 201.04750061035156]], [[422.6738586425781, 185.0953826904297]]]
[[[281.3632507324219, 201.79283142089844]], [[422.8298034667969, 185.38771057128906]]]
[[[277.85198974609375, 202.28550720214844]], [[422.82366943359375, 185.38978576660156]]]
[[[277.864013671875, 202.29302978515625]], [[422.81268310546875, 185.38922119140625]]]
[[[276.0277404785156, 198.2144317626953]], [[422.6454772949219, 185.33445739746094]]]
[[[275.97174072265625, 201.8335418701172]], [[423.1595764160156, 184.19964599609375]]]
[[[275.97698974609375, 201.84112548828125]], [[423.1687316894531, 184.20338439941406]]]
[[[283.57208251953125, 207.93096923828125]], [[423.1209411621094, 185.2182159423828]]]
[[[282.0074462890625, 201.191650390625]], [[423.0731506347656, 185.22560119628906]]]
[[[282.0439147949219, 201.1876220703125]], [[423.06976318359375, 185.23004150390625]]]
[[[287.1298828125, 199.30796813964844]], [[423.235107421875, 184.7174835205078]]]
[[[287.8373718261719, 198.94415283203125]], [[423.0744934082031, 185.50265502929688]]]
[[[287.8406677246094, 198.93978881835938]], [[423.08056640625, 185.50704956054688]]]
[[[288.1991882324219, 203.96945190429688]], [[423.3432312011719, 185.1717987060547]]]
[[[289.02374267578125, 208.84474182128906]], [[423.8661193847656, 184.28262329101562]]]
[[[289.0088195800781, 208.83657836914062]], [[423.846435546875, 184.2765655517578]]]
[[[288.49981689453125, 210.37420654296875]], [[424.0741882324219, 183.61184692382812]]]
[[[288.6519470214844, 210.3168487548828]], [[423.9959716796875, 184.4851531982422]]]
[[[288.6363220214844, 210.32212829589844]], [[423.9729309082031, 184.47499084472656]]]
[[[286.2061462402344, 205.13938903808594]], [[423.86907958984375, 184.21104431152344]]]
[[[285.3897705078125, 199.7568359375]], [[423.2792663574219, 184.48838806152344]]]
[[[285.4591979980469, 199.77615356445312]], [[423.27471923828125, 184.48062133789062]]]
[[[282.9447021484375, 202.7501678466797]], [[423.60943603515625, 183.94140625]]]
[[[282.6099548339844, 202.7271270751953]], [[423.3197937011719, 184.71206665039062]]]
[[[282.5962219238281, 202.72003173828125]], [[423.332275390625, 184.71250915527344]]]
[[[283.163330078125, 202.4585418701172]], [[423.37384033203125, 186.29212951660156]]]
[[[283.8099060058594, 202.41128540039062]], [[423.82537841796875, 185.0684814453125]]]
[[[283.8254089355469, 202.40797424316406]], [[423.82208251953125, 185.05162048339844]]]
[[[284.4446105957031, 205.75950622558594]], [[424.33770751953125, 184.94625854492188]]]
[[[284.1844177246094, 204.50701904296875]], [[424.3089904785156, 184.8704071044922]]]
[[[283.95355224609375, 204.85675048828125]], [[423.988525390625, 185.32177734375]]]
[[[283.95709228515625, 204.86949157714844]], [[423.9856872558594, 185.3260955810547]]]
[[[284.7888488769531, 204.9877166748047]], [[424.9277648925781, 184.5577850341797]]]
[[[285.0382080078125, 200.42864990234375]], [[424.22564697265625, 185.03585815429688]]]
[[[285.1255798339844, 200.46539306640625]], [[424.23443603515625, 185.0428466796875]]]
[[[284.6339416503906, 201.78103637695312]], [[424.1490173339844, 185.23910522460938]]]
[[[285.3832092285156, 200.95640563964844]], [[424.9331970214844, 184.63002014160156]]]
[[[285.3970031738281, 200.96505737304688]], [[424.93524169921875, 184.62986755371094]]]
[[[286.1443176269531, 199.94190979003906]], [[424.3302917480469, 185.479248046875]]]
[[[286.58563232421875, 196.08677673339844]], [[424.37188720703125, 185.32809448242188]]]
[[[286.6197509765625, 196.0831756591797]], [[424.3752746582031, 185.3372039794922]]]
[[[287.86859130859375, 194.37921142578125]], [[423.8354187011719, 185.79017639160156]]]
[[[286.61993408203125, 200.46331787109375]], [[424.1461486816406, 185.96051025390625]]]
[[[286.62506103515625, 200.46702575683594]], [[424.1453857421875, 185.96224975585938]]]
[[[287.1181335449219, 200.58236694335938]], [[424.23077392578125, 186.3011474609375]]]
[[[289.1473388671875, 197.30398559570312]], [[423.72344970703125, 185.9359893798828]]]
[[[289.1343688964844, 197.29432678222656]], [[423.72265625, 185.9365997314453]]]
[[[288.7784118652344, 201.25436401367188]], [[424.20001220703125, 186.49851989746094]]]
[[[290.36431884765625, 200.98985290527344]], [[423.6685791015625, 186.9213409423828]]]
[[[290.39459228515625, 200.99501037597656]], [[423.6626281738281, 186.91259765625]]]
[[[290.5874328613281, 204.8671875]], [[424.08782958984375, 186.64498901367188]]]
[[[291.5437927246094, 201.8249969482422]], [[424.49658203125, 186.21693420410156]]]
[[[291.54901123046875, 201.82684326171875]], [[424.5146484375, 186.2264862060547]]]
[[[293.45367431640625, 198.8743133544922]], [[424.6306457519531, 189.01220703125]]]
[[[292.0292053222656, 202.87095642089844]], [[425.2568359375, 189.38682556152344]]]
[[[292.0094909667969, 202.88026428222656]], [[425.262451171875, 189.3884735107422]]]
[[[291.09954833984375, 204.1830596923828]], [[426.37890625, 187.51589965820312]]]
[[[291.6325378417969, 206.0200958251953]], [[425.4219055175781, 188.6509552001953]]]
[[[291.62158203125, 206.0181121826172]], [[425.4180603027344, 188.65052795410156]]]
[[[290.4005432128906, 206.0413055419922]], [[426.01214599609375, 187.97166442871094]]]
[[[292.2697448730469, 202.36656188964844]], [[425.53631591796875, 188.2978057861328]]]
[[[292.193359375, 202.3328399658203]], [[425.53070068359375, 188.3026123046875]]]
[[[280.6810607910156, 201.91888427734375]], [[425.99981689453125, 185.58871459960938]]]
[[[280.9975891113281, 197.43629455566406]], [[425.97601318359375, 185.8922576904297]]]
[[[280.9910583496094, 197.4340057373047]], [[425.97711181640625, 185.89305114746094]]]
[[[281.62554931640625, 198.47410583496094]], [[425.69256591796875, 186.60418701171875]]]
[[[282.8230285644531, 198.83326721191406]], [[426.4343566894531, 184.52151489257812]]]
[[[282.7912902832031, 198.81552124023438]], [[426.42755126953125, 184.515625]]]
[[[285.503662109375, 198.1865692138672]], [[426.0137023925781, 184.7066650390625]]]
[[[285.1185607910156, 200.3150177001953]], [[425.91802978515625, 185.0509796142578]]]
[[[285.1410217285156, 200.3169708251953]], [[425.9223327636719, 185.05262756347656]]]
[[[287.7574768066406, 199.7755889892578]], [[426.17803955078125, 184.29428100585938]]]
[[[287.5808410644531, 202.19386291503906]], [[426.4497375488281, 182.83535766601562]]]
[[[287.54559326171875, 202.1744842529297]], [[426.46282958984375, 182.8425750732422]]]
[[[287.6355285644531, 201.2720184326172]], [[426.65216064453125, 183.0204315185547]]]
[[[290.0894775390625, 198.82278442382812]], [[426.418701171875, 182.5135040283203]]]
[[[290.099853515625, 198.82859802246094]], [[426.4023132324219, 182.50277709960938]]]
[[[289.87469482421875, 201.8653564453125]], [[427.9839782714844, 179.6678009033203]]]
[[[288.33740234375, 203.06907653808594]], [[427.01220703125, 181.49502563476562]]]
[[[288.3387756347656, 203.0630340576172]], [[427.00732421875, 181.4983673095703]]]
[[[290.330322265625, 201.18215942382812]], [[426.4192810058594, 181.8451690673828]]]
[[[291.0487976074219, 200.8889617919922]], [[427.1134948730469, 180.3360137939453]]]
[[[291.0447998046875, 200.88665771484375]], [[427.1268005371094, 180.341064453125]]]
[[[290.3193359375, 200.88343811035156]], [[426.9925842285156, 181.90988159179688]]]
[[[290.15606689453125, 202.8957977294922]], [[427.6806640625, 180.44924926757812]]]
[[[290.18145751953125, 202.9051055908203]], [[427.69879150390625, 180.45472717285156]]]
[[[290.0631408691406, 205.37789916992188]], [[427.5288391113281, 180.1072540283203]]]
[[[289.931396484375, 203.50820922851562]], [[427.9067077636719, 179.8936309814453]]]
[[[289.95599365234375, 203.5125732421875]], [[427.9092102050781, 179.86346435546875]]]
[[[290.81817626953125, 203.45323181152344]], [[428.0320739746094, 179.43377685546875]]]
[[[291.5335693359375, 205.08901977539062]], [[427.8577880859375, 179.95660400390625]]]
[[[291.54071044921875, 205.094482421875]], [[427.8573913574219, 179.95660400390625]]]
[[[291.49188232421875, 206.11805725097656]], [[427.8977355957031, 179.8430938720703]]]
[[[293.4950256347656, 204.9765167236328]], [[428.5974426269531, 179.02923583984375]]]
[[[293.49981689453125, 204.98056030273438]], [[428.59326171875, 179.02853393554688]]]
[[[292.9518127441406, 204.7455596923828]], [[427.8557434082031, 178.9339599609375]]]
[[[293.80352783203125, 205.00901794433594]], [[428.20538330078125, 178.770751953125]]]
[[[293.8086853027344, 205.01097106933594]], [[428.1677551269531, 178.73541259765625]]]
[[[294.8491516113281, 204.58056640625]], [[428.29656982421875, 179.2736053466797]]]
[[[294.1185302734375, 205.5645294189453]], [[428.38214111328125, 179.3219451904297]]]
[[[294.113525390625, 205.56021118164062]], [[428.3780822753906, 179.3135528564453]]]
[[[297.3453674316406, 204.59881591796875]], [[429.26739501953125, 178.03968811035156]]]
[[[298.9850769042969, 203.50344848632812]], [[428.50750732421875, 178.72279357910156]]]
[[[298.98980712890625, 203.4937744140625]], [[428.5198059082031, 178.72283935546875]]]
[[[297.3808288574219, 205.00135803222656]], [[429.45770263671875, 177.37637329101562]]]
[[[299.33697509765625, 204.57171630859375]], [[429.3466491699219, 177.44927978515625]]]
[[[299.3285217285156, 204.5665740966797]], [[429.35150146484375, 177.45140075683594]]]
[[[302.55047607421875, 203.22418212890625]], [[428.9562683105469, 178.10536193847656]]]
[[[301.08697509765625, 204.29205322265625]], [[429.47235107421875, 177.63900756835938]]]
[[[301.08111572265625, 204.28884887695312]], [[429.44097900390625, 177.6165771484375]]]
[[[300.5172119140625, 203.95669555664062]], [[428.4195251464844, 177.5861358642578]]]
[[[300.3148193359375, 204.5187225341797]], [[428.412353515625, 177.5885467529297]]]
[[[300.3302001953125, 204.52096557617188]], [[428.4140625, 177.59097290039062]]]
[[[300.15411376953125, 206.97511291503906]], [[428.66619873046875, 178.51904296875]]]
[[[301.5392150878906, 205.87832641601562]], [[428.18157958984375, 178.725341796875]]]
[[[301.533203125, 205.86111450195312]], [[428.1820068359375, 178.72373962402344]]]
[[[302.65472412109375, 208.21351623535156]], [[429.6006774902344, 177.42007446289062]]]
[[[302.2338562011719, 205.2526092529297]], [[430.1399230957031, 176.41668701171875]]]
[[[302.2219543457031, 205.24945068359375]], [[430.1202087402344, 176.4134063720703]]]
[[[302.6562194824219, 205.07843017578125]], [[429.8380126953125, 177.8243865966797]]]
[[[301.9037170410156, 206.75865173339844]], [[430.1016540527344, 177.56385803222656]]]
[[[301.9226379394531, 206.7617645263672]], [[430.1019287109375, 177.56784057617188]]]
[[[301.5727844238281, 207.2341766357422]], [[430.6199645996094, 176.1022491455078]]]
[[[302.3617248535156, 205.21974182128906]], [[430.1230773925781, 177.8855438232422]]]
[[[302.349853515625, 205.2156219482422]], [[430.12335205078125, 177.88455200195312]]]
[[[303.17279052734375, 203.32090759277344]], [[430.3338317871094, 177.78634643554688]]]
[[[304.448486328125, 204.50637817382812]], [[430.7434387207031, 177.97793579101562]]]
[[[304.3934020996094, 204.49058532714844]], [[431.0303039550781, 178.08108520507812]]]
[[[303.9701843261719, 204.086669921875]], [[431.4388427734375, 177.36874389648438]]]
[[[304.0467834472656, 204.3174591064453]], [[431.9863586425781, 177.32041931152344]]]
[[[304.04791259765625, 204.31861877441406]], [[432.00885009765625, 177.33187866210938]]]
[[[316.8078308105469, 205.3631134033203]], [[431.32281494140625, 178.68716430664062]]]
[[[314.72637939453125, 201.12803649902344]], [[432.01348876953125, 177.59854125976562]]]
[[[314.7313537597656, 201.13072204589844]], [[432.0035400390625, 177.58303833007812]]]
[[[314.4753112792969, 202.1786346435547]], [[431.4046630859375, 178.1575927734375]]]
[[[314.7130126953125, 205.5166778564453]], [[431.8583068847656, 177.6636962890625]]]
[[[314.7140197753906, 205.5172882080078]], [[431.8069152832031, 177.65321350097656]]]
[[[315.28704833984375, 205.1608428955078]], [[431.731201171875, 177.46408081054688]]]
[[[315.101318359375, 203.77130126953125]], [[431.7019348144531, 177.2252655029297]]]
[[[315.1094970703125, 203.76983642578125]], [[431.6950378417969, 177.23016357421875]]]
[[[313.4577331542969, 205.22515869140625]], [[431.15228271484375, 178.45849609375]]]
[[[316.4977111816406, 210.77569580078125]], [[431.8722229003906, 177.550537109375]]]
[[[316.49688720703125, 210.77572631835938]], [[431.87628173828125, 177.55535888671875]]]
[[[315.3869323730469, 210.676025390625]], [[431.5923156738281, 177.75184631347656]]]
[[[313.5870666503906, 210.69256591796875]], [[430.4285583496094, 179.48118591308594]]]
[[[313.6029968261719, 210.70079040527344]], [[430.4285888671875, 179.48243713378906]]]
[[[313.677734375, 210.28855895996094]], [[431.33978271484375, 178.80123901367188]]]
[[[314.58349609375, 210.2530975341797]], [[431.5690612792969, 177.7346954345703]]]
[[[314.59649658203125, 210.25830078125]], [[431.56536865234375, 177.7322998046875]]]
[[[316.0814208984375, 205.64759826660156]], [[431.03057861328125, 178.98594665527344]]]
[[[315.0196228027344, 206.91232299804688]], [[432.2779235839844, 176.92098999023438]]]
[[[315.0290222167969, 206.9158935546875]], [[432.2528076171875, 176.90740966796875]]]
[[[320.1285095214844, 210.4916229248047]], [[431.7704772949219, 177.04873657226562]]]
[[[320.4410400390625, 207.7271728515625]], [[431.8583679199219, 177.62490844726562]]]
[[[320.43975830078125, 207.72439575195312]], [[431.8649597167969, 177.6254425048828]]]
[[[317.6083679199219, 209.62789916992188]], [[432.4559020996094, 176.4226531982422]]]
[[[322.8587341308594, 213.98751831054688]], [[432.69781494140625, 176.3522491455078]]]
[[[322.84014892578125, 213.98477172851562]], [[432.68634033203125, 176.3557586669922]]]
[[[322.6275634765625, 210.47222900390625]], [[431.69390869140625, 177.4764862060547]]]
[[[320.0260009765625, 209.42001342773438]], [[431.21234130859375, 175.35867309570312]]]
[[[319.9985656738281, 209.4180908203125]], [[431.203369140625, 175.3582305908203]]]
[[[319.0723876953125, 203.65274047851562]], [[430.76092529296875, 175.4165802001953]]]
