[[[189.0, 183.0]], [[253.0, 112.0]]]
[[[181.89334106445312, 184.08111572265625]], [[248.8722686767578, 118.24961853027344]]]
[[[181.883544921875, 184.5663299560547]], [[242.8847198486328, 121.08415222167969]]]
[[[181.87461853027344, 184.57005310058594]], [[242.8797607421875, 121.08291625976562]]]
[[[182.29693603515625, 185.4330291748047]], [[243.60955810546875, 120.20606231689453]]]
[[[182.12806701660156, 185.74513244628906]], [[247.41983032226562, 118.64464569091797]]]
[[[182.11366271972656, 185.7517547607422]], [[247.424072265625, 118.635498046875]]]
[[[181.68817138671875, 185.62847900390625]], [[242.78216552734375, 120.4968490600586]]]
[[[182.16563415527344, 186.43067932128906]], [[244.79318237304688, 120.515380859375]]]
[[[182.1831817626953, 186.4320831298828]], [[244.78236389160156, 120.50645446777344]]]
[[[182.31231689453125, 187.1661376953125]], [[245.42442321777344, 121.82170867919922]]]
[[[181.94752502441406, 187.26248168945312]], [[245.1119842529297, 123.79724884033203]]]
[[[182.0265350341797, 187.27313232421875]], [[245.13986206054688, 123.80326080322266]]]
[[[181.76524353027344, 187.2564697265625]], [[245.50469970703125, 128.82199096679688]]]
[[[181.13333129882812, 186.60873413085938]], [[246.84219360351562, 131.2864990234375]]]
[[[181.09642028808594, 186.59104919433594]], [[246.83831787109375, 131.26776123046875]]]
[[[181.0639190673828, 186.73826599121094]], [[248.43577575683594, 131.28338623046875]]]
[[[181.40676879882812, 186.6895751953125]], [[249.89244079589844, 130.78094482421875]]]
[[[181.43820190429688, 186.69264221191406]], [[249.89877319335938, 130.79483032226562]]]
[[[181.8914794921875, 186.59107971191406]], [[251.7693634033203, 128.9942626953125]]]
[[[181.9717559814453, 185.6713409423828]], [[252.99789428710938, 129.49786376953125]]]
[[[181.97042846679688, 185.67459106445312]], [[252.9665069580078, 129.48162841796875]]]
[[[181.83558654785156, 185.1431121826172]], [[253.186279296875, 127.1763687133789]]]
[[[182.01927185058594, 184.2708740234375]], [[253.87554931640625, 125.23460388183594]]]
[[[182.01438903808594, 184.2738037109375]], [[253.84458923339844, 125.21210479736328]]]
[[[182.15109252929688, 183.34710693359375]], [[254.01473999023438, 124.64349365234375]]]
[[[181.9411163330078, 182.60214233398438]], [[251.9717559814453, 124.66947937011719]]]
[[[181.9309844970703, 182.5937042236328]], [[251.9622039794922, 124.67709350585938]]]
[[[181.9323272705078, 182.1550750732422]], [[250.537353515625, 123.68571472167969]]]
[[[182.3818359375, 181.80084228515625]], [[254.0669708251953, 119.20537567138672]]]
[[[182.71066284179688, 181.633056640625]], [[257.2420349121094, 115.37186431884766]]]
[[[182.65643310546875, 181.62249755859375]], [[257.2384033203125, 115.38925170898438]]]
[[[182.77488708496094, 181.49391174316406]], [[259.36102294921875, 112.86764526367188]]]
[[[182.5475616455078, 182.0636444091797]], [[259.41912841796875, 112.8698959350586]]]
[[[182.5535430908203, 182.0615997314453]], [[259.4204406738281, 112.88438415527344]]]
[[[182.32928466796875, 181.98731994628906]], [[260.15716552734375, 112.80162811279297]]]
[[[182.36752319335938, 182.75930786132812]], [[261.67236328125, 112.06229400634766]]]
[[[182.37387084960938, 182.7523193359375]], [[261.6824645996094, 112.05701446533203]]]
[[[182.52952575683594, 183.76589965820312]], [[260.7669677734375, 113.68647766113281]]]
[[[182.43380737304688, 183.0447540283203]], [[259.506103515625, 117.81273651123047]]]
[[[182.43861389160156, 183.04347229003906]], [[259.5235900878906, 117.82238006591797]]]
[[[182.6231231689453, 182.49717712402344]], [[259.94683837890625, 117.42901611328125]]]
[[[183.21571350097656, 182.19354248046875]], [[262.16705322265625, 115.41996765136719]]]
[[[183.21783447265625, 182.18960571289062]], [[262.17181396484375, 115.42301940917969]]]
[[[183.82801818847656, 181.7384490966797]], [[262.05450439453125, 113.3315658569336]]]
[[[184.56752014160156, 180.1026153564453]], [[259.7296447753906, 113.7065200805664]]]
[[[184.55479431152344, 180.1018829345703]], [[259.7283935546875, 113.70252227783203]]]
[[[185.86167907714844, 177.9474639892578]], [[253.87509155273438, 115.0985336303711]]]
[[[186.40020751953125, 177.71762084960938]], [[252.49288940429688, 115.3050537109375]]]
[[[186.4727783203125, 177.72354125976562]], [[252.48138427734375, 115.30068969726562]]]
[[[187.1634521484375, 178.03094482421875]], [[251.4431610107422, 114.85040283203125]]]
[[[188.1363983154297, 177.86343383789062]], [[250.28773498535156, 115.25293731689453]]]
[[[188.1200408935547, 177.8683319091797]], [[250.28663635253906, 115.2618408203125]]]
[[[187.95013427734375, 177.49252319335938]], [[249.98719787597656, 115.31749725341797]]]
[[[187.95413208007812, 176.4385528564453]], [[249.54161071777344, 115.73991394042969]]]
[[[187.96218872070312, 176.4368896484375]], [[249.54031372070312, 115.74652862548828]]]
[[[188.3722381591797, 174.24026489257812]], [[247.98780822753906, 117.77442169189453]]]
[[[187.93528747558594, 173.73855590820312]], [[245.9120635986328, 119.14073181152344]]]
[[[187.96755981445312, 173.73419189453125]], [[245.90126037597656, 119.1320571899414]]]
[[[188.0894317626953, 173.26890563964844]], [[246.29380798339844, 117.82250213623047]]]
[[[187.80055236816406, 173.70726013183594]], [[244.5692596435547, 118.98316955566406]]]
[[[187.7982940673828, 173.71185302734375]], [[244.5729522705078, 118.99557495117188]]]
[[[187.33636474609375, 176.19007873535156]], [[243.68218994140625, 119.03256225585938]]]
[[[186.7025604248047, 176.82699584960938]], [[244.8431396484375, 118.98487854003906]]]
[[[186.71795654296875, 176.83352661132812]], [[244.8419647216797, 118.98058319091797]]]
[[[186.25741577148438, 176.97232055664062]], [[244.4049835205078, 119.21696472167969]]]
[[[186.32192993164062, 177.7479705810547]], [[243.825927734375, 119.83108520507812]]]
[[[186.35511779785156, 177.7505340576172]], [[243.81820678710938, 119.82823181152344]]]
[[[186.70028686523438, 178.34979248046875]], [[244.83615112304688, 119.7011489868164]]]
[[[187.1438446044922, 180.88754272460938]], [[246.57009887695312, 119.90088653564453]]]
[[[187.14657592773438, 180.88343811035156]], [[246.57350158691406, 119.90270233154297]]]
[[[177.98069763183594, 189.58509826660156]], [[244.80191040039062, 125.80389404296875]]]
[[[176.90036010742188, 194.3573455810547]], [[245.1608123779297, 127.94281005859375]]]
[[[176.8938446044922, 194.35520935058594]], [[245.1345977783203, 127.9447250366211]]]
[[[175.96060180664062, 195.05181884765625]], [[246.09393310546875, 129.27117919921875]]]
[[[174.6083221435547, 194.6987762451172]], [[246.62115478515625, 130.884521484375]]]
[[[174.61282348632812, 194.699462890625]], [[246.613525390625, 130.86965942382812]]]
[[[173.57467651367188, 194.15203857421875]], [[246.39256286621094, 132.4755859375]]]
[[[172.84695434570312, 192.2142791748047]], [[246.80262756347656, 132.86044311523438]]]
[[[172.82261657714844, 192.22152709960938]], [[246.78562927246094, 132.85906982421875]]]
[[[174.890380859375, 183.92562866210938]], [[248.430908203125, 132.182861328125]]]
[[[178.58425903320312, 179.26528930664062]], [[249.49472045898438, 132.48663330078125]]]
[[[178.60203552246094, 179.2651824951172]], [[249.49635314941406, 132.48440551757812]]]
[[[178.6782989501953, 176.48374938964844]], [[252.71180725097656, 133.29278564453125]]]
[[[178.291015625, 176.28347778320312]], [[252.89894104003906, 134.809814453125]]]
[[[178.3027801513672, 176.28634643554688]], [[252.90643310546875, 134.8207244873047]]]
[[[178.44305419921875, 178.3999481201172]], [[253.09129333496094, 134.7401123046875]]]
[[[178.74745178222656, 178.26438903808594]], [[254.5308380126953, 132.47996520996094]]]
[[[178.73941040039062, 178.25613403320312]], [[254.52613830566406, 132.47622680664062]]]
[[[179.26901245117188, 176.90414428710938]], [[254.29638671875, 131.53773498535156]]]
[[[180.45211791992188, 177.6058349609375]], [[250.025634765625, 132.28738403320312]]]
[[[180.4306640625, 177.60279846191406]], [[250.01226806640625, 132.28012084960938]]]
[[[182.18511962890625, 181.2329559326172]], [[243.88331604003906, 133.82444763183594]]]
[[[182.95828247070312, 180.5727996826172]], [[241.9477081298828, 133.75726318359375]]]
[[[182.99435424804688, 180.58106994628906]], [[241.9373321533203, 133.75094604492188]]]
[[[183.7993927001953, 180.37738037109375]], [[241.44818115234375, 134.38751220703125]]]
[[[184.25335693359375, 181.78871154785156]], [[244.42913818359375, 131.96092224121094]]]
[[[184.2249755859375, 181.78858947753906]], [[244.43614196777344, 131.9739990234375]]]
[[[184.4645538330078, 182.45399475097656]], [[246.77024841308594, 128.35853576660156]]]
[[[184.4765625, 182.30442810058594]], [[249.6721954345703, 125.23037719726562]]]
[[[184.47927856445312, 182.3012237548828]], [[249.67794799804688, 125.23860168457031]]]
[[[183.8354949951172, 184.08729553222656]], [[251.24752807617188, 121.36058044433594]]]
[[[183.6284942626953, 183.39894104003906]], [[250.4904022216797, 120.9929428100586]]]
[[[183.630126953125, 183.39706420898438]], [[250.4876251220703, 121.00018310546875]]]
[[[183.8189239501953, 181.7111358642578]], [[249.9072723388672, 120.41145324707031]]]
[[[183.9866485595703, 178.918701171875]], [[249.91046142578125, 120.90010833740234]]]
[[[183.97984313964844, 178.921142578125]], [[249.911376953125, 120.89909362792969]]]
[[[184.11016845703125, 177.25265502929688]], [[252.14085388183594, 121.79734802246094]]]
[[[183.0850372314453, 176.41690063476562]], [[254.5334930419922, 122.13192749023438]]]
[[[183.0846710205078, 176.41006469726562]], [[254.51959228515625, 122.12005615234375]]]
[[[184.4014434814453, 173.7274627685547]], [[254.38861083984375, 122.91551208496094]]]
[[[187.39828491210938, 169.7183837890625]], [[253.7446746826172, 122.2524642944336]]]
[[[187.4181365966797, 169.7232666015625]], [[253.75534057617188, 122.25472259521484]]]
[[[189.0318145751953, 167.55552673339844]], [[253.41351318359375, 122.15579223632812]]]
[[[189.24615478515625, 167.51853942871094]], [[253.07188415527344, 123.05183410644531]]]
[[[189.2236328125, 167.5121612548828]], [[253.07955932617188, 123.05589294433594]]]
[[[188.8623809814453, 167.6677703857422]], [[253.27825927734375, 122.88713836669922]]]
[[[188.06829833984375, 167.5088653564453]], [[253.95358276367188, 121.92964172363281]]]
[[[188.0460662841797, 167.50291442871094]], [[253.96560668945312, 121.93670654296875]]]
[[[188.08236694335938, 169.20993041992188]], [[253.88804626464844, 121.27799987792969]]]
[[[188.53717041015625, 171.38575744628906]], [[254.71832275390625, 120.30147552490234]]]
[[[188.53268432617188, 171.38600158691406]], [[254.72804260253906, 120.30467224121094]]]
[[[187.85423278808594, 174.47669982910156]], [[257.66015625, 117.30975341796875]]]
[[[190.3418731689453, 172.83755493164062]], [[256.66082763671875, 117.16973876953125]]]
[[[190.35340881347656, 172.83602905273438]], [[256.66754150390625, 117.17213439941406]]]
[[[190.2592315673828, 170.7545928955078]], [[255.91375732421875, 116.58753967285156]]]
[[[190.4263458251953, 169.4849853515625]], [[254.8858184814453, 115.50394439697266]]]
[[[190.4605255126953, 169.48379516601562]], [[254.89077758789062, 115.50869750976562]]]
[[[193.11280822753906, 167.6779022216797]], [[256.7951354980469, 112.99137878417969]]]
[[[193.11058044433594, 168.22755432128906]], [[258.60247802734375, 112.91625213623047]]]
[[[193.1116180419922, 168.22955322265625]], [[258.6136779785156, 112.91373443603516]]]
[[[193.41600036621094, 167.91610717773438]], [[259.7420349121094, 111.88105773925781]]]
[[[193.09384155273438, 167.76278686523438]], [[259.861328125, 113.33638000488281]]]
[[[193.09860229492188, 167.7573699951172]], [[259.8392333984375, 113.33242797851562]]]
[[[192.68348693847656, 168.0123291015625]], [[259.7747802734375, 113.06043243408203]]]
[[[192.72540283203125, 168.19419860839844]], [[260.6972961425781, 113.2481918334961]]]
[[[192.73509216308594, 168.19728088378906]], [[260.70611572265625, 113.2545166015625]]]
[[[191.25982666015625, 168.94296264648438]], [[259.72430419921875, 114.8468017578125]]]
[[[191.35696411132812, 169.33987426757812]], [[257.74176025390625, 115.37511444091797]]]
[[[191.36231994628906, 169.33804321289062]], [[257.73919677734375, 115.37616729736328]]]
[[[191.81398010253906, 170.40003967285156]], [[257.5953063964844, 115.666259765625]]]
[[[191.78134155273438, 169.9009552001953]], [[255.9868927001953, 115.43305206298828]]]
[[[191.75982666015625, 169.9088592529297]], [[255.98753356933594, 115.4430160522461]]]
[[[194.77621459960938, 167.7637176513672]], [[255.2314910888672, 116.08187103271484]]]
[[[193.2653350830078, 166.6185302734375]], [[254.87158203125, 116.52413177490234]]]
